Airline,Source,Destination,Total_Stops,Additional_Info,Price,Date_of_Journey_Day,Date_of_Journey_Month,Date_of_Journey_Year,Dep_Time_Hour,Dep_Time_Minute,Arrival_Time_Hour,Arrival_Time_Minute,Duration_Hour,Duration_Minute
2,2,2,0,0,4483.0,18,5,2019,11,10,13,55,2,45
10,4,4,2,1,10262.0,24,6,2019,11,30,4,25,16,55
1,4,4,2,2,5158.0,6,6,2019,8,45,13,15,4,30
7,2,2,2,0,6010.0,21,3,2019,22,0,23,20,25,20
10,4,4,1,0,13376.0,12,6,2019,14,35,12,35,22,0
10,4,4,1,0,11543.0,21,3,2019,5,40,4,25,22,45
8,4,4,2,1,15342.0,6,3,2019,9,55,19,15,9,20
1,2,2,0,0,6309.0,15,3,2019,9,35,12,30,2,55
5,2,2,0,0,5823.0,24,5,2019,19,30,22,15,2,45
5,2,2,0,0,5403.0,24,3,2019,11,30,14,10,2,40
1,3,3,0,0,3873.0,1,6,2019,6,55,9,30,2,35
10,4,4,2,1,12898.0,27,5,2019,21,50,19,0,21,10
3,4,4,2,0,6979.0,15,5,2019,17,10,1,30,8,20
7,3,3,1,0,13437.0,12,5,2019,16,45,16,15,23,30
10,4,4,2,1,6017.0,27,3,2019,11,30,4,25,16,55
10,4,4,2,1,14053.0,21,3,2019,7,5,12,35,5,30
3,0,0,0,0,7295.0,6,3,2019,11,35,14,0,2,25
10,3,3,2,0,13044.0,12,6,2019,18,55,19,50,24,55
10,2,2,0,1,4030.0,3,5,2019,11,10,14,5,2,55
7,2,2,1,0,13942.0,6,3,2019,8,15,11,20,27,5
10,3,3,2,0,14781.0,12,5,2019,6,30,18,15,11,45
1,2,2,0,0,3579.0,24,3,2019,5,45,8,35,2,50
7,4,4,1,0,10231.0,27,5,2019,22,0,19,15,21,15
3,4,4,2,0,5530.0,27,5,2019,6,50,12,10,5,20
10,3,3,2,1,10844.0,12,5,2019,14,5,19,50,5,45
7,4,4,2,0,8372.0,6,6,2019,8,0,19,15,11,15
10,4,4,2,0,16289.0,9,3,2019,6,50,19,45,12,55
7,4,4,1,0,11701.0,6,5,2019,22,0,19,15,21,15
9,4,4,2,0,11269.0,21,3,2019,6,0,15,30,9,30
8,4,4,2,0,9385.0,18,5,2019,13,0,1,30,12,30
10,3,3,2,0,14151.0,24,5,2019,17,0,23,35,6,35
10,2,2,0,1,4544.0,9,4,2019,8,20,11,20,3,0
10,2,2,2,1,11087.0,12,3,2019,20,35,10,45,14,10
3,3,3,0,0,5224.0,3,6,2019,4,40,7,15,2,35
3,3,3,0,0,4804.0,27,6,2019,9,35,12,10,2,35
7,1,1,2,0,6901.0,12,3,2019,5,55,20,35,14,40
8,4,4,2,1,5999.0,21,3,2019,14,35,22,20,7,45
5,2,2,0,0,5403.0,9,4,2019,21,0,23,50,2,50
10,4,4,1,0,13014.0,12,6,2019,5,30,19,0,13,30
10,1,1,0,1,4995.0,6,5,2019,7,5,8,30,1,25
10,3,3,2,0,13941.0,21,5,2019,6,30,8,15,25,45
10,4,4,1,1,11507.0,3,6,2019,21,25,19,0,21,35
8,4,4,2,0,12192.0,15,6,2019,8,0,19,0,11,0
8,4,4,2,0,7198.0,27,5,2019,18,0,1,30,7,30
3,4,4,0,0,5000.0,21,6,2019,14,25,17,40,3,15
1,3,3,0,2,3841.0,3,4,2019,6,55,9,30,2,35
10,4,4,2,0,12347.0,21,3,2019,13,0,18,50,5,50
5,0,0,0,0,11982.0,15,6,2019,17,45,20,5,2,20
10,4,4,1,1,13029.0,9,5,2019,5,30,4,25,22,55
10,2,2,2,0,16736.0,6,3,2019,20,35,8,15,11,40
3,3,3,0,0,4174.0,15,4,2019,17,15,19,50,2,35
1,3,3,0,2,3841.0,27,6,2019,9,0,11,25,2,25
10,4,4,2,0,17024.0,6,3,2019,19,45,19,45,24,0
3,2,2,0,0,3943.0,24,5,2019,21,15,0,15,3,0
3,4,4,2,0,6442.0,3,6,2019,11,55,22,30,10,35
7,4,4,1,0,11762.0,9,3,2019,7,5,19,15,36,10
1,3,3,0,0,4174.0,24,4,2019,9,0,11,25,2,25
3,3,3,0,0,4804.0,18,6,2019,4,40,7,15,2,35
8,4,4,2,0,13377.0,6,6,2019,14,0,1,30,11,30
10,2,2,0,0,7229.0,1,4,2019,11,10,14,5,2,55
3,2,2,0,0,8855.0,15,3,2019,22,20,1,10,2,50
8,4,4,2,0,7741.0,27,6,2019,10,20,19,15,8,55
10,2,2,2,0,22270.0,1,3,2019,8,0,13,15,5,15
8,4,4,2,0,7740.0,3,6,2019,8,45,21,0,12,15
7,3,3,1,0,14960.0,9,6,2019,9,50,12,30,26,40
10,4,4,2,0,12032.0,27,3,2019,9,55,18,50,8,55
7,1,1,0,0,5462.0,6,3,2019,21,5,22,25,1,20
10,4,4,2,0,12347.0,21,3,2019,19,45,18,50,23,5
7,0,0,0,0,3145.0,27,3,2019,11,40,13,55,2,15
10,2,2,2,1,7832.0,21,3,2019,11,40,20,20,8,40
3,3,3,0,0,4804.0,21,6,2019,15,15,17,45,2,30
3,4,4,2,0,10482.0,9,3,2019,2,5,7,10,5,5
10,4,4,2,1,12373.0,18,5,2019,11,30,4,25,16,55
8,4,4,2,0,10478.0,3,3,2019,7,5,22,20,15,15
10,4,4,1,1,13029.0,18,5,2019,9,40,4,25,18,45
7,4,4,2,0,6482.0,21,3,2019,12,30,9,25,20,55
10,4,4,2,0,15554.0,18,5,2019,9,0,19,0,10,0
8,4,4,2,0,11789.0,12,6,2019,8,45,19,0,10,15
3,3,3,2,0,9413.0,24,3,2019,14,30,20,10,5,40
7,3,3,2,0,7662.0,9,6,2019,16,45,21,5,28,20
8,4,4,2,0,7888.0,21,5,2019,19,0,1,30,6,30
2,3,3,2,0,5192.0,15,5,2019,7,35,23,30,15,55
8,4,4,2,1,6007.0,24,6,2019,10,20,21,0,10,40
10,4,4,2,1,12898.0,27,5,2019,10,0,12,35,26,35
7,2,2,1,0,11885.0,18,3,2019,8,50,10,35,25,45
5,3,3,2,0,14360.0,24,3,2019,17,0,22,55,5,55
7,3,3,1,0,14330.0,12,5,2019,16,45,12,30,19,45
8,4,4,2,0,6076.0,27,3,2019,13,5,22,20,9,15
1,3,3,0,0,4622.0,1,3,2019,6,55,9,35,2,40
10,3,3,2,0,14388.0,9,5,2019,21,10,8,15,11,5
8,4,4,2,0,9794.0,21,5,2019,8,45,19,0,10,15
3,3,3,0,0,4804.0,3,6,2019,15,15,17,45,2,30
10,3,3,2,1,9663.0,9,5,2019,21,10,4,40,7,30
4,4,4,2,0,5842.0,9,5,2019,7,25,13,35,6,10
8,4,4,2,0,15603.0,3,3,2019,7,0,15,30,8,30
3,3,3,0,0,5618.0,3,3,2019,22,10,0,55,2,45
3,3,3,0,0,6565.0,3,3,2019,14,20,16,55,2,35
1,4,4,2,0,5221.0,15,4,2019,17,55,22,50,4,55
10,4,4,1,1,10368.0,27,6,2019,9,40,19,0,9,20
7,4,4,2,0,7480.0,24,6,2019,20,40,9,25,12,45
10,4,4,1,0,13882.0,12,6,2019,11,45,12,35,24,50
3,4,4,2,0,6442.0,24,6,2019,6,50,16,10,9,20
3,2,2,0,0,4823.0,24,6,2019,7,10,10,5,2,55
1,3,3,0,0,3873.0,21,5,2019,17,10,19,40,2,30
10,3,3,2,0,12121.0,1,5,2019,17,0,10,55,17,55
3,2,2,0,0,4423.0,27,4,2019,10,10,13,0,2,50
7,3,3,0,0,5510.0,24,6,2019,14,15,16,45,2,30
10,2,2,0,0,7229.0,6,4,2019,8,20,11,20,3,0
10,4,4,2,1,10577.0,9,6,2019,19,45,12,35,16,50
10,1,1,0,0,8040.0,27,3,2019,10,20,11,50,1,30
10,4,4,2,0,14714.0,3,6,2019,13,0,19,0,6,0
10,2,2,0,1,7229.0,9,6,2019,6,0,8,45,2,45
8,4,4,1,0,6653.0,21,3,2019,7,5,21,20,14,15
3,4,4,2,0,6442.0,24,6,2019,5,5,16,10,11,5
3,3,3,0,0,4804.0,12,5,2019,21,25,0,5,2,40
7,4,4,1,0,9417.0,9,5,2019,13,15,9,25,20,10
10,3,3,2,1,10844.0,24,5,2019,18,55,19,50,24,55
10,2,2,0,0,7229.0,12,5,2019,17,45,20,45,3,0
10,4,4,2,1,15400.0,6,3,2019,9,0,18,50,9,50
3,4,4,2,0,6416.0,15,6,2019,8,30,21,0,12,30
7,2,2,0,0,5176.0,3,4,2019,13,20,16,10,2,50
3,4,4,2,0,9264.0,21,3,2019,16,0,1,35,9,35
8,4,4,2,0,13587.0,6,6,2019,9,0,21,0,12,0
1,0,0,0,0,3597.0,1,5,2019,8,20,10,35,2,15
2,2,2,0,0,4282.0,27,4,2019,4,55,7,45,2,50
10,1,1,0,1,4995.0,27,6,2019,7,5,8,30,1,25
3,3,3,0,0,4804.0,1,6,2019,20,20,22,55,2,35
10,3,3,2,1,10844.0,6,5,2019,6,30,16,20,9,50
10,4,4,2,0,14714.0,1,6,2019,21,50,12,35,14,45
10,3,3,2,0,14571.0,6,6,2019,21,10,9,20,12,10
10,2,2,2,1,7832.0,21,3,2019,11,40,11,25,23,45
10,3,3,2,0,11467.0,1,4,2019,20,25,18,0,21,35
10,3,3,2,0,10953.0,9,5,2019,17,0,10,55,17,55
3,3,3,0,0,4148.0,9,3,2019,20,25,23,5,2,40
1,3,3,0,0,3873.0,9,5,2019,9,0,11,25,2,25
3,2,2,0,0,3943.0,27,4,2019,22,10,1,0,2,50
2,4,4,2,0,6151.0,27,3,2019,16,45,22,15,5,30
5,1,1,2,0,12080.0,12,3,2019,8,45,22,55,14,10
10,3,3,2,0,13584.0,9,5,2019,20,0,10,5,14,5
3,4,4,2,0,6979.0,6,5,2019,11,25,1,30,14,5
2,2,2,0,0,4482.0,9,3,2019,23,25,2,10,2,45
3,3,3,2,0,6284.0,1,4,2019,18,5,23,30,5,25
3,3,3,2,0,4226.0,24,5,2019,19,35,23,15,3,40
3,4,4,2,0,6442.0,9,3,2019,6,40,16,10,9,30
10,4,4,2,1,12373.0,18,5,2019,19,45,4,25,8,40
10,2,2,2,0,11297.0,12,3,2019,5,50,15,0,9,10
7,3,3,1,0,14083.0,24,5,2019,10,0,1,20,15,20
10,4,4,0,1,7202.0,3,6,2019,11,0,14,15,3,15
8,4,4,2,0,11667.0,21,3,2019,9,0,18,50,9,50
10,3,3,2,1,10844.0,24,5,2019,18,55,18,15,23,20
7,2,2,2,0,5932.0,15,3,2019,11,50,8,55,21,5
8,4,4,2,0,9001.0,24,6,2019,8,45,19,15,10,30
10,3,3,2,1,13469.0,6,6,2019,17,0,23,35,6,35
3,1,1,0,0,2227.0,15,6,2019,21,20,22,50,1,30
3,4,4,2,0,5636.0,15,5,2019,7,15,12,30,5,15
8,4,4,1,0,15965.0,6,6,2019,15,5,1,30,10,25
3,4,4,2,0,5054.0,24,6,2019,20,25,1,30,5,5
8,4,4,2,1,5999.0,21,3,2019,7,10,16,10,9,0
3,2,2,0,0,4823.0,1,5,2019,7,10,10,5,2,55
1,3,3,2,0,8479.0,12,6,2019,11,35,18,50,7,15
5,3,3,2,0,8452.0,15,5,2019,7,10,22,40,15,30
10,4,4,2,0,14924.0,3,6,2019,8,0,19,0,11,0
7,4,4,1,0,10441.0,3,6,2019,19,45,19,15,23,30
8,4,4,2,0,7485.0,21,5,2019,6,0,21,0,15,0
10,2,2,0,1,6478.0,6,6,2019,8,20,11,20,3,0
10,4,4,1,0,15129.0,27,5,2019,13,25,19,0,29,35
3,3,3,2,0,3809.0,1,5,2019,19,20,23,45,4,25
10,4,4,2,5,18581.0,24,6,2019,8,0,19,0,11,0
3,3,3,0,0,5224.0,9,6,2019,22,15,0,50,2,35
3,4,4,2,0,8330.0,9,5,2019,17,10,1,30,8,20
7,2,2,0,0,6961.0,9,6,2019,10,0,12,45,2,45
10,4,4,2,1,10262.0,9,6,2019,8,0,19,0,11,0
3,1,1,0,0,2754.0,21,6,2019,2,35,4,5,1,30
8,4,4,2,0,13727.0,18,5,2019,15,0,1,30,10,30
4,2,2,0,0,3898.0,27,4,2019,20,55,23,40,2,45
10,2,2,2,1,11087.0,12,3,2019,22,55,12,25,13,30
2,2,2,0,0,3383.0,6,4,2019,23,55,2,45,2,50
10,4,4,2,0,12557.0,21,3,2019,17,30,18,50,25,20
10,4,4,1,1,8273.0,21,3,2019,6,20,4,25,22,5
7,1,1,1,0,9736.0,12,3,2019,10,5,19,10,9,5
10,4,4,2,1,10262.0,24,6,2019,17,30,19,0,25,30
10,4,4,1,0,11664.0,9,4,2019,5,30,19,0,13,30
3,2,2,0,0,4591.0,1,5,2019,23,30,2,20,2,50
10,2,2,2,1,13502.0,18,3,2019,14,5,19,10,5,5
7,4,4,2,0,8372.0,27,6,2019,13,0,19,15,6,15
7,2,2,0,0,6121.0,21,4,2019,6,10,8,55,2,45
5,2,2,0,0,5613.0,21,3,2019,16,0,18,35,2,35
3,4,4,2,0,5298.0,6,4,2019,6,50,12,10,5,20
10,4,4,2,0,15764.0,9,3,2019,2,15,19,45,17,30
2,4,4,2,0,6253.0,15,6,2019,7,55,22,25,14,30
10,3,3,2,1,8586.0,18,5,2019,5,45,12,0,6,15
10,4,4,1,0,12273.0,27,3,2019,6,20,4,25,22,5
3,1,1,0,0,2227.0,15,5,2019,21,20,22,50,1,30
10,2,2,0,1,5769.0,12,6,2019,19,50,22,50,3,0
5,4,4,0,0,6216.0,18,4,2019,14,40,17,50,3,10
3,4,4,2,0,6386.0,3,6,2019,2,0,7,45,5,45
8,4,4,2,0,16108.0,1,6,2019,10,0,19,15,9,15
1,3,3,0,0,3873.0,24,5,2019,22,20,0,40,2,20
3,4,4,2,0,6270.0,9,4,2019,10,35,1,30,14,55
7,2,2,0,0,5911.0,12,4,2019,21,5,23,55,2,50
8,4,4,2,0,15077.0,6,3,2019,9,10,19,15,10,5
10,2,2,2,0,31825.0,1,3,2019,20,35,11,25,14,50
1,3,3,2,0,8479.0,6,5,2019,11,35,18,50,7,15
5,3,3,2,0,9397.0,12,5,2019,7,10,9,5,25,55
10,4,4,2,1,10262.0,3,6,2019,9,0,12,35,27,35
3,4,4,0,0,4729.0,3,4,2019,5,35,8,50,3,15
10,4,4,2,0,14714.0,1,6,2019,17,30,19,0,25,30
3,3,3,0,0,4804.0,15,5,2019,17,15,19,50,2,35
3,3,3,0,0,4804.0,3,6,2019,20,25,23,10,2,45
7,1,1,0,0,2050.0,1,4,2019,21,5,22,25,1,20
8,4,4,2,0,8371.0,27,3,2019,7,30,19,15,11,45
8,4,4,2,0,12192.0,27,6,2019,10,0,19,0,9,0
9,4,4,2,0,14629.0,21,3,2019,6,0,18,50,12,50
3,2,2,0,0,4823.0,9,4,2019,18,25,21,20,2,55
8,4,4,2,0,14323.0,9,5,2019,13,0,19,15,6,15
10,4,4,1,0,15129.0,9,5,2019,13,25,12,35,23,10
3,4,4,2,0,6758.0,18,5,2019,6,40,21,0,14,20
8,4,4,2,0,14848.0,21,5,2019,9,0,19,15,10,15
7,2,2,1,0,12358.0,3,3,2019,6,45,10,35,27,50
10,2,2,0,1,4030.0,21,5,2019,18,55,22,0,3,5
7,3,3,0,0,4960.0,9,3,2019,14,15,16,45,2,30
7,4,4,1,0,8656.0,27,3,2019,16,40,19,15,26,35
3,4,4,2,0,14871.0,6,3,2019,9,10,21,0,11,50
4,4,4,2,0,4563.0,27,3,2019,6,0,13,20,7,20
3,1,1,0,0,4784.0,6,3,2019,21,20,22,45,1,25
3,2,2,0,0,4823.0,1,6,2019,20,0,22,50,2,50
5,0,0,0,0,3687.0,3,5,2019,7,5,9,20,2,15
10,2,2,0,0,7229.0,27,4,2019,15,15,18,10,2,55
10,2,2,0,0,7229.0,15,4,2019,7,10,10,10,3,0
7,4,4,2,0,7174.0,21,4,2019,6,10,23,0,16,50
7,4,4,1,0,11071.0,21,3,2019,6,50,7,40,24,50
3,4,4,2,0,6979.0,15,5,2019,4,55,21,0,16,5
3,0,0,0,0,3850.0,15,5,2019,7,55,10,15,2,20
10,3,3,2,0,13044.0,12,6,2019,20,0,9,20,13,20
10,4,4,2,1,12373.0,18,5,2019,20,55,4,25,7,30
7,4,4,1,0,13801.0,18,5,2019,13,20,7,40,18,20
3,2,2,0,0,4823.0,1,6,2019,8,30,11,20,2,50
7,4,4,2,0,6587.0,9,6,2019,5,15,6,50,25,35
3,1,1,0,0,2227.0,3,6,2019,20,5,21,40,1,35
10,3,3,2,0,14151.0,9,6,2019,17,0,14,25,21,25
7,2,2,1,0,25430.0,1,3,2019,8,50,23,25,38,35
1,2,2,0,2,4319.0,27,6,2019,21,10,0,5,2,55
7,4,4,2,0,14462.0,3,3,2019,4,0,7,40,27,40
10,3,3,2,1,8586.0,21,5,2019,6,30,10,5,27,35
7,3,3,2,0,7662.0,9,6,2019,9,50,21,5,11,15
10,1,1,0,1,4995.0,3,5,2019,7,5,8,30,1,25
8,4,4,2,0,7408.0,9,6,2019,9,0,21,0,12,0
10,1,1,0,0,5678.0,15,3,2019,19,35,21,5,1,30
10,1,1,0,0,5678.0,9,6,2019,19,35,21,5,1,30
10,2,2,2,0,26890.0,1,3,2019,8,55,0,45,15,50
7,1,1,1,0,13904.0,6,3,2019,6,0,19,25,37,25
10,4,4,1,1,15318.0,1,6,2019,20,0,4,25,8,25
5,3,3,2,0,8452.0,15,5,2019,20,20,22,40,26,20
3,4,4,2,0,6314.0,9,6,2019,10,35,21,0,10,25
7,3,3,2,0,10203.0,1,5,2019,10,0,20,25,10,25
1,0,0,0,0,3597.0,15,6,2019,8,20,10,35,2,15
8,4,4,2,0,8266.0,12,6,2019,10,20,19,15,8,55
10,4,4,2,1,12373.0,18,5,2019,21,50,12,35,14,45
10,2,2,2,0,8372.0,1,3,2019,14,5,21,20,7,15
3,4,4,2,0,14871.0,3,3,2019,8,25,21,0,12,35
10,2,2,0,0,7229.0,12,4,2019,17,45,20,45,3,0
3,3,3,0,0,4804.0,24,4,2019,22,15,0,50,2,35
3,2,2,0,0,7303.0,3,3,2019,20,0,22,55,2,55
8,4,4,2,0,13587.0,1,6,2019,11,30,21,0,9,30
8,4,4,2,0,7740.0,18,5,2019,14,55,22,30,7,35
3,0,0,0,0,7295.0,1,3,2019,14,40,17,5,2,25
8,4,4,2,0,18916.0,3,3,2019,18,15,1,35,7,20
8,4,4,2,0,8266.0,21,5,2019,12,50,19,15,6,25
10,4,4,2,1,12373.0,18,5,2019,2,15,4,25,26,10
8,4,4,2,0,11188.0,18,5,2019,13,15,22,30,9,15
10,3,3,2,0,14151.0,18,5,2019,9,35,18,0,8,25
10,4,4,2,0,14714.0,1,6,2019,8,0,19,0,11,0
10,2,2,0,0,7229.0,6,4,2019,7,10,10,10,3,0
10,4,4,2,0,12242.0,27,3,2019,9,0,4,25,19,25
10,2,2,2,1,9134.0,15,3,2019,7,0,12,25,5,25
3,2,2,0,0,3943.0,1,5,2019,22,10,1,0,2,50
7,2,2,0,0,6961.0,1,6,2019,10,0,12,45,2,45
10,1,1,1,0,23843.0,12,3,2019,8,15,16,35,8,20
1,0,0,0,0,3597.0,24,5,2019,9,45,12,0,2,15
8,4,4,2,0,7408.0,27,6,2019,13,0,21,0,8,0
1,2,2,0,2,3257.0,27,5,2019,5,55,8,35,2,40
1,1,1,0,2,1965.0,6,5,2019,5,45,7,15,1,30
8,4,4,2,0,9100.0,27,3,2019,6,40,19,15,12,35
7,1,1,0,0,3100.0,18,6,2019,19,30,20,45,1,15
10,2,2,2,0,26890.0,1,3,2019,8,0,18,25,10,25
10,2,2,0,0,8016.0,24,6,2019,17,45,20,45,3,0
7,3,3,2,0,12173.0,24,3,2019,20,30,20,25,23,55
3,4,4,2,0,8784.0,27,5,2019,4,55,21,0,16,5
3,4,4,2,0,5298.0,9,5,2019,6,50,12,10,5,20
10,2,2,2,1,11087.0,9,3,2019,8,55,9,30,24,35
1,4,4,2,0,5409.0,9,6,2019,17,55,22,50,4,55
4,4,4,2,0,5842.0,1,5,2019,7,25,13,35,6,10
10,1,1,0,1,2228.0,18,3,2019,15,50,17,20,1,30
1,0,0,0,2,3543.0,6,5,2019,17,45,20,5,2,20
3,3,3,2,0,7228.0,21,5,2019,21,0,2,15,5,15
3,4,4,2,0,6287.0,15,4,2019,5,5,12,10,7,5
8,4,4,2,0,13377.0,27,6,2019,13,0,1,30,12,30
3,3,3,0,0,6985.0,3,3,2019,17,15,20,0,2,45
7,4,4,2,0,8372.0,3,6,2019,13,0,19,15,6,15
7,3,3,1,0,14687.0,21,5,2019,9,25,5,25,20,0
10,4,4,0,0,9564.0,9,3,2019,11,0,14,15,3,15
5,1,1,2,0,12080.0,12,3,2019,8,45,16,45,8,0
8,4,4,1,0,18275.0,3,6,2019,17,50,1,30,7,40
3,4,4,2,0,6093.0,6,6,2019,7,30,21,0,13,30
10,4,4,1,0,14861.0,9,3,2019,5,40,4,25,22,45
3,3,3,0,0,4804.0,18,5,2019,11,30,14,5,2,35
10,3,3,2,1,9314.0,1,5,2019,20,25,19,10,22,45
8,4,4,2,0,9794.0,9,5,2019,8,45,19,0,10,15
10,4,4,1,1,13029.0,21,5,2019,5,30,19,0,13,30
1,3,3,0,2,3841.0,3,6,2019,17,10,19,40,2,30
10,2,2,2,0,12284.0,18,3,2019,8,0,13,15,5,15
10,4,4,2,0,14714.0,9,6,2019,21,50,4,25,6,35
10,3,3,2,1,7064.0,1,4,2019,6,30,22,35,16,5
10,2,2,0,1,5198.0,18,5,2019,7,10,10,10,3,0
10,3,3,2,0,14781.0,15,5,2019,6,30,16,20,9,50
7,4,4,1,0,13381.0,24,6,2019,20,15,19,15,23,0
7,4,4,0,0,6094.0,1,6,2019,5,10,8,0,2,50
3,4,4,2,0,5298.0,1,6,2019,6,50,12,10,5,20
8,4,4,2,0,7408.0,27,6,2019,10,0,21,0,11,0
10,3,3,2,0,14388.0,12,5,2019,21,10,12,0,14,50
7,4,4,1,0,9443.0,24,6,2019,19,45,19,15,23,30
7,4,4,1,0,11762.0,3,3,2019,7,5,19,15,36,10
7,4,4,2,0,7480.0,27,6,2019,12,30,9,25,20,55
3,4,4,0,0,5406.0,15,3,2019,5,35,8,50,3,15
10,4,4,0,0,9564.0,12,6,2019,11,0,14,15,3,15
10,4,4,1,1,10368.0,9,6,2019,9,40,19,0,9,20
3,4,4,2,0,5636.0,9,5,2019,7,15,12,30,5,15
1,1,1,0,2,1965.0,9,5,2019,22,45,0,15,1,30
10,3,3,2,0,12739.0,12,6,2019,21,10,4,40,7,30
3,3,3,0,0,4148.0,12,3,2019,14,20,16,55,2,35
3,4,4,2,0,7191.0,9,5,2019,6,40,21,0,14,20
10,4,4,2,1,10262.0,6,6,2019,7,5,4,25,21,20
5,3,3,2,0,12312.0,24,3,2019,9,55,20,25,10,30
10,4,4,2,1,10262.0,3,6,2019,18,15,19,0,24,45
10,4,4,0,0,9564.0,15,6,2019,11,0,14,15,3,15
10,3,3,2,0,13759.0,24,3,2019,6,30,4,45,22,15
5,3,3,2,0,8610.0,6,5,2019,17,0,20,20,27,20
10,4,4,2,0,14714.0,15,6,2019,13,0,19,0,6,0
3,2,2,0,0,4823.0,3,6,2019,8,30,11,20,2,50
2,4,4,2,0,6451.0,27,5,2019,7,55,15,45,7,50
10,4,4,2,0,16079.0,21,5,2019,14,0,19,0,5,0
10,4,4,0,1,7202.0,1,6,2019,11,0,14,15,3,15
3,2,2,0,0,4944.0,24,3,2019,23,30,2,20,2,50
1,2,2,0,0,3625.0,1,6,2019,5,55,8,35,2,40
10,3,3,2,1,9663.0,9,5,2019,14,5,12,0,21,55
8,4,4,2,0,9794.0,15,5,2019,10,20,19,0,8,40
1,1,1,0,0,2437.0,1,5,2019,13,15,14,45,1,30
8,4,4,2,0,13377.0,15,6,2019,10,0,1,30,15,30
10,3,3,2,1,8586.0,6,6,2019,20,0,4,40,8,40
10,2,2,2,0,19225.0,6,3,2019,8,55,15,15,6,20
10,4,4,2,0,15554.0,18,5,2019,22,50,4,25,5,35
10,3,3,2,0,12121.0,1,5,2019,9,35,22,5,12,30
3,2,2,0,0,3943.0,27,5,2019,10,10,13,0,2,50
10,2,2,2,0,13555.0,18,3,2019,21,25,9,0,11,35
3,2,2,0,0,4990.0,21,6,2019,18,15,21,20,3,5
7,4,4,2,0,8854.0,6,3,2019,20,30,23,0,26,30
8,4,4,2,0,7878.0,27,5,2019,7,10,16,10,9,0
5,2,2,0,0,8028.0,3,3,2019,9,50,12,35,2,45
10,3,3,2,1,8586.0,9,5,2019,18,55,8,15,13,20
7,3,3,1,0,15164.0,1,5,2019,17,30,13,45,20,15
10,2,2,2,0,12284.0,18,3,2019,7,0,15,15,8,15
10,1,1,0,1,4995.0,21,6,2019,7,5,8,30,1,25
8,4,4,2,0,10051.0,27,5,2019,8,45,19,15,10,30
10,3,3,2,1,9663.0,21,5,2019,14,5,10,5,20,0
7,3,3,1,0,14424.0,1,5,2019,7,0,5,25,22,25
10,4,4,2,0,14714.0,15,6,2019,10,0,19,0,9,0
7,1,1,0,0,3100.0,24,5,2019,13,55,15,25,1,30
3,4,4,2,0,6493.0,6,6,2019,17,5,22,25,5,20
10,3,3,2,0,14571.0,6,6,2019,6,30,23,35,17,5
10,4,4,1,1,10368.0,15,6,2019,5,30,19,0,13,30
10,4,4,2,0,14714.0,3,6,2019,15,0,4,25,13,25
1,0,0,0,2,3543.0,18,5,2019,8,20,10,35,2,15
2,3,3,2,0,6810.0,6,6,2019,7,35,19,25,11,50
1,3,3,0,2,5201.0,24,3,2019,9,0,11,30,2,30
8,4,4,2,0,13377.0,24,6,2019,17,30,1,30,8,0
9,4,4,2,0,14629.0,21,3,2019,7,30,18,50,11,20
3,4,4,2,0,6093.0,9,4,2019,7,30,21,0,13,30
8,4,4,3,0,15419.0,12,6,2019,11,35,1,30,13,55
7,3,3,1,0,13484.0,21,5,2019,16,50,13,45,20,55
7,4,4,2,0,8372.0,18,5,2019,21,0,7,40,10,40
7,2,2,1,0,8534.0,15,3,2019,8,15,11,20,27,5
10,2,2,0,1,4030.0,15,5,2019,17,45,20,45,3,0
10,4,4,1,0,13292.0,24,6,2019,9,35,4,25,18,50
10,4,4,1,0,13014.0,24,6,2019,5,30,4,25,22,55
7,4,4,2,0,16754.0,9,3,2019,8,0,19,15,11,15
3,3,3,0,0,6565.0,1,3,2019,17,15,19,55,2,40
10,4,4,2,0,16079.0,27,5,2019,22,50,19,0,20,10
10,4,4,1,1,11507.0,9,5,2019,21,25,12,35,15,10
5,1,1,2,0,12395.0,6,3,2019,7,30,9,25,25,55
3,2,2,2,0,22153.0,1,3,2019,19,35,0,35,5,0
10,4,4,1,1,10919.0,27,6,2019,6,45,12,35,29,50
10,3,3,2,0,13759.0,24,3,2019,21,10,4,45,7,35
7,4,4,0,0,6094.0,18,4,2019,5,10,8,0,2,50
7,3,3,1,0,11542.0,21,5,2019,9,25,13,45,28,20
10,4,4,1,0,13376.0,9,6,2019,6,45,4,25,21,40
10,2,2,2,0,25735.0,1,3,2019,11,40,10,25,22,45
10,2,2,2,0,17471.0,6,3,2019,22,50,23,0,24,10
10,3,3,2,1,10844.0,9,6,2019,16,30,23,35,7,5
7,4,4,2,0,8372.0,3,6,2019,19,0,7,40,12,40
3,0,0,0,0,3858.0,15,6,2019,11,35,14,0,2,25
3,2,2,0,0,5694.0,15,3,2019,1,30,4,15,2,45
10,4,4,2,0,17234.0,3,3,2019,18,15,18,50,24,35
10,4,4,1,0,11546.0,9,4,2019,9,25,4,25,19,0
5,2,2,0,0,8028.0,3,3,2019,7,0,9,40,2,40
10,2,2,0,0,8016.0,15,6,2019,19,50,22,50,3,0
7,3,3,2,0,10413.0,24,5,2019,20,30,20,25,23,55
7,2,2,1,0,11948.0,12,3,2019,11,5,22,10,11,5
10,1,1,0,1,3205.0,1,4,2019,10,20,11,50,1,30
